Ned Dameron
P.G. Wodehouse
P.G. Wodehouse
P.G. Wodehouse
P.G. Wodehouse
P.G. Wodehouse
P.G. Wodehouse
Philip Pullman
Philip Pullman
Stephen King
David Palladini
C.S. Lewis
Pauline Baynes
Vladimir Nabokov
John Ray Jr.
Bruce Coville
Kathryn Hewitt
William Shakespeare
Paul Werstine
Barbara A. Mowat
William Shakespeare
Rex Gibson
William Shakespeare
Michael Sheen
Kate Beckinsale
Fiona  Shaw
Norman Rodway
H. Jay Riker
H. Jay Riker
Kevin D. Mitnick
William L. Simon
Steve Wozniak
George Stalk Jr.
Rob Lachenauer
Robert Lachenauer
John  Butman
Raph Koster
Will Wright
Ian        Martin
Katie Elliott
Sei Shonagon
Ivan Morris
Bill Richardson
Stanislaw Lem
Michael Kandel
Daniel Mroz
Peter Kreeft
Blaise Pascal
Denis Diderot
David Coward
Denis Diderot
Denis Diderot
Charles Coulston Gillispie
Denis Diderot
Leonard Tancock
Johann Wolfgang von Goethe
Deane B. Judd
Johann Wolfgang von Goethe
Peter Hutchinson
Elisabeth Stopp
Leo Tolstoy
Leo Tolstoy
Anthony Briggs
Orlando Figes
Alistair Horne
Leo Tolstoy
Constance Garnett
A.N. Wilson
Leo Tolstoy
Orlando Figes
Anthony Briggs
Peter Turchin
Charles Dickens
Charles Dickens
Linda Jennings
Charles Dickens
Charles Dickens
Fred Kaplan
Charles Dickens
George Cruikshank
Jill Muller
Unknown
A.T. Hatto
Francois Rabelais
Thomas Urquhart
Pierre Le Motteux
Francois Rabelais
M.A. Screech
Friedrich Nietzsche
Walter Kaufmann
Maurice Merleau-Ponty
Colin Smith
Dermot Moran
Robert Sokolowski
Martin Heidegger
Albert Hofstadter
Georg Wilhelm Friedrich Hegel
James Black Baillie
Don Ihde
Immanuel Kant
J.M.D. Meiklejohn
Immanuel Kant
Paul Guyer
Allen W. Wood
Immanuel Kant
Werner S. Pluhar
Patricia Kitcher
James W. Ellington
Immanuel Kant
Marcus Weigelt
F. Max Muller
Immanuel Kant
Humphrey Palmer
Jonathan Clements
Helen McCarthy
Friedrich Nietzsche
Richard T. Gray
Friedrich Nietzsche
Oscar Wilde
Oscar Wilde
Paul La Farge
Paul La Farge
Stephen Alcorn
Jill Elizabeth Nelson
Chris Offutt
Chris Offutt
Chris Offutt
Andrew J. Offutt
Andrew J. Offutt
Anais Nin
Rupert Pole
Gunther Stuhlmann
Anais Nin
Anais Nin
Deirdre Bair
Anais Nin
Gunther Stuhlmann
Anais Nin
Gunther Stuhlmann
Anais Nin
Gunther Stuhlmann
Anais Nin
Anais Nin
Daniel Keyes
Daniel Keyes
Daniel Keyes
Charlotte Bronte
Leo Tolstoy
Leo Tolstoy
T.A. Barron
T.A. Barron
T.A. Barron
Matthew Pearl
Vicente Villacampa
Matthew Pearl
Vicente Villacampa
Margaret Mitchell
Alice Randall
Thomas More
Clarence H. Miller
Thomas More
Paul Turner
Audrey Penn
Ruth E. Harper
Nancy M. Leak
Barbara Ann Brennan
Jos. A. Smith
Ben Carson
Cecil Murphey
Romeo Dallaire
Ann Rule
Ian Caldwell
Dustin Thomason
Joscelyn Godwin
David Bjerklie
William Shakespeare
Robert S. Miola
Janet Adelman
Stephen Orgel
Peter Holland
William Shakespeare
Kenneth Muir
William Shakespeare
Roma Gill
M.C. Beaton
George H. Scherr
Richard Liebmann-Smith
Ian Fleming
Jerzy Kosinski
Tom Teicholz
Adam Rex
Mary Wollstonecraft Shelley
Margaret Brantley
Mary Wollstonecraft Shelley
J. Paul Hunter
Anne K. Mellor
Edmund Spenser
Douglas Brooks-Davies
Edmund Spenser
Virginia Woolf
Eudora Welty
Virginia Woolf
Anne Olivier Bell
Quentin Bell
Virginia Woolf
Anne Olivier Bell
Andrew McNeillie
Virginia Woolf
Anne Olivier Bell
Andrew McNeillie
Virginia Woolf
Christopher Marlowe
Christopher Marlowe
Robert Lindsey
Frank Romany
Christopher Marlowe
Eric Rasmussen
David Bevington
Edmond Rostand
Brian Hooker
Walter Hampden
Tom Stoppard
William Shakespeare
Stanley Wells
Stephen  Booth
Ann Rinaldi
Ann Rinaldi
Theodore Taylor
Kate Summerscale
Joe Carstairs
Broughton Coburn
David Breashears
Tim Cahill
Gordon Korman
Reinhold Messner
Polly Horvath
Bette Greene
Alistair McCallum
William Shakespeare
Lauren Bacall
Joe Simpson
Ronlyn Domingue
Robert B. Parker
David Dukes
Jean Sasson
Iain M. Banks
Iain M. Banks
Iain M. Banks
Iain M. Banks
Iain M. Banks
Iain M. Banks
Mary Gaitskill
Daphne du Maurier
Dava Sobel
Dava Sobel
Deborah Gregory
Paul Mantell
Steve Martin
David Bodanis
David Bodanis
Ralph L. Fowler
Michael Pollan
Catherine Marshall
Bill Clinton
Bill Clinton
Stuart M. Kaminsky
Doug McClelland
Ted Sennett
Monica Ali
Monica Ali
Doris Kearns Goodwin
Mark Epstein
Charlie Conrad
Ray Bradbury
Ariel Levy
Chimamanda Ngozi Adichie
A.N. Roquelaure
Anne Rice
C.S. Lewis
James Salter
Alfred Uhry
Sigmund Freud
Louis Menand
Sigmund Freud
James Strachey
Robert Graves
Peter Watson
Merlin Donald
Huston Smith
William Faulkner
William Faulkner
Malcolm Cowley
Jay Parini
Marcel Proust
C.K. Scott Moncrieff
Terence Kilmartin
D.J. Enright
Marcel Proust
Mark Treharne
Christopher Prendergast
Marcel Proust
Christopher Prendergast
John Sturrock
Marcel Proust
C.K. Scott Moncrieff
Terence Kilmartin
Marcel Proust
C.K. Scott Moncrieff
Terence Kilmartin
D.J. Enright
Marcel Proust
Ian Patterson
Christopher Prendergast
Marcel Proust
Lydia Davis
Christopher Prendergast
Joseph Frank
Richard Freeborn
Joseph Frank
William Hubben
Mikhail Bakhtin
Caryl Emerson
Joseph Frank
Fyodor Dostoyevsky
Constance Garnett
Elizabeth Dalton
Fyodor Dostoyevsky
Constance Garnett
Joseph Frank
Martin Amis
Martin Amis
Martin Amis
Martin Amis
Martin Amis
Martin Amis
Martin Amis
Leonard Woolf
Quentin Bell
Gary K. Carey
Virginia Woolf
Virginia Woolf
Andrew McNeillie
Virginia Woolf
Mark Hussey
Susan Gubar
Virginia Woolf
Michele Barrett
Virginia Woolf
Trekkie Ritchie
Hermione Lee
Virginia Woolf
Nigel Nicolson
Joanne Trautmann
Virginia Woolf
Hermione Lee
Virginia Woolf
Virginia Woolf
Nigel Nicolson
Joanne Trautmann
Virginia Woolf
Mark Hussey
Jane Marcus
Hildegarde Hoyt Swift
Lynd Ward
Cynthia Rylant
Preston McDaniels
Cynthia Rylant
Preston McDaniels
Selma G. Lanes
Rubem A. Alves
R. Scott Bakker
David Eddings
David Eddings
David Eddings
Leigh Eddings
David Eddings
David Eddings
David Eddings
Leigh Eddings
Marion Zimmer Bradley
Davina Porter
Marion Zimmer Bradley
Diana L. Paxson
John Peel
R.L. Stine
Slavoj Zizek
Slavoj Zizek
Slavoj Zizek
Sarah   Kay
Slavoj Zizek
Glyn Daly
Italo Calvino
William Weaver
Italo Calvino
Patrick Creagh
Jodee Blanco
Neal Stephenson
Arthur Conan Doyle
Gregory Maguire
Joan Elizabeth Klingel Ray
Cordwainer Smith
David Simon
David Simon
Edward Burns
Simon Bolivar
Frederick H. Fornoff
David Bushnell
Simon Perchik
David Baratier
J.R.R. Tolkien
Christopher Tolkien
J.R.R. Tolkien
Christopher Tolkien
J.R.R. Tolkien
Christopher Tolkien
Donald  Lloyd
J.R.R. Tolkien
Christopher Tolkien
Helen McCarthy
Dorothea Shefer-Vanson
CliffsNotes
Anne Frank
John le Carre
Don DeLillo
Tedd Arnold
Mark Buehner
Julia Jarman
Adrian    Reynolds
Ben M. Baglio
Linda Chapman
Jenny Gregory
Jess Lourey
J.H. Lourey
Jessica Lourey
Myla Goldberg
Markus Zusak
Emmanuel Pailler
Markus Zusak
Markus Zusak
Cao Xuan Viet Khuong
Markus Zusak
Stig Wemyss
Markus Zusak
Aristotle
Martin Ostwald
Aristotle
James Alexander Kerr Thomson
Jonathan Barnes
Hugh Tredennick
Aristotle
Hippocrates George Apostle
Gustave Flaubert
Geoffrey Wall
Michele Roberts
Gustave Flaubert
Margaret Cohen
Eleanor Marx
Gustave Flaubert
Donada  Peters
Aristotle
Jonathan Barnes
Aristotle
SparkNotes
Aristotle
Stephen Everson
George Eliot
Megan McDaniel
Lynne Sharon Schwartz
Lynn Sharon Schwartz
George Eliot
Harriet Walter
George Eliot
George Orwell
Mauricio Molina
Miguel Martinez Sarmiento
Nikolai Gogol
Constance Garnett
Leonard J. Kent
Nikolai Gogol
Nikolai Gogol
Kevin Hawkes
Nikolai Gogol
Richard Pevear
Larissa Volokhonsky
Ivan Turgenev
George Reavy
Jane Costlow
Warren Murphy
Richard Sapir
James Mullaney
Sylvia Engdahl
Robert Munsch
Michael Martchenko
Saoussan Askar
Kyoko Hikawa
Trina Robbins
Yuko Sawada
Walden Wong
Patrick Lencioni
George Lakoff
Stephen King
Ron McLarty
Stephen King
Marta I. Guastavino
Stephen King
Gary A. Braunbeck
Deena Warner
Dante Alighieri
Mark Musa
Dante Alighieri
Dorothy L. Sayers
Dante Alighieri
Mark Musa
Harvey P. Mandel
Sander I. Marcus
Loral Dean
Dante Alighieri
Allen Mandelbaum
Barry Moser
Gabriel Marruzzo
Laury Magnus
Dante Alighieri
Robert M. Durling
Dante Alighieri
Dante Alighieri
Mark Musa
Dante Alighieri
Allen Mandelbaum
Laury Magnus
Anthony Oldcorn
Daniel Feldman
Barry Moser
Dante Alighieri
Mark Musa
Dante Alighieri
Mark Musa
Dante Alighieri
Mark Musa
Samuel Taylor Coleridge
Stanley Appelbaum
Unknown
Burton Raffel
Unknown
Howell D. Chickering
Robert Nye
Michael Morpurgo
Michael Foreman
Helen Vendler
Seamus Heaney
Seamus Heaney
Seamus Heaney
David   Ward
Parveen Adams
Seamus Heaney
Ivan Gaskell
Seamus Heaney
Seamus Heaney
Seamus Heaney
Margarita Ardanaz
Homer
Robert Fitzgerald
Seamus Heaney
John Milton
Scott Elledge
David Day
David D. Burns
David Gemmell
Astrid Lindgren
Florence Lamborn
Louis S. Glanzman
Astrid Lindgren
Gerry Bothmer
Astrid Lindgren
Florence Lamborn
Nancy Seligsohn
Astrid Lindgren
Ilon Wikland
Florence Lamborn
Astrid Lindgren
Ilon Wikland
Jill M. Morgan
Astrid Lindgren
Ilon Wikland
Florence Lamborn
Astrid Lindgren
Patricia Crampton
Astrid Lindgren
Ilon Wikland
Florence Lamborn
Astrid Lindgren
Blanca Rios
Richard Kennedy
Astrid Lindgren
Harald Wiberg
Astrid Lindgren
Robin Preiss Glasser
Beatrix Potter
Beatrix Potter
Beatrix Potter
Beatrix Potter
Beatrix Potter
Beatrix Potter
Linda Lear
Beatrix Potter
Chris Tait
Robert Louis Stevenson
Lucy Corvino
Arthur Pober
Anonymous
N.K. Sandars
Anonymous
N.K. Sandars
Anonymous
Maureen Kovacs
Jeffrey H. Tigay
Alexander Heidel
Nathaniel Hawthorne
Eugene Hudson Long
Seymour L. Gross
Richard C. Beatty
Sculley Bradley
Richmond Croom Beatty
Mark Twain
Scott McKowen
Arthur Pober
Mark Twain
Peter Coveney
Mark Twain
Richard P. Wasowski
Mark Twain
Louis J. Budd
Mark Twain
Michael J. Kiskis
Voltaire
Robert M. Adams
Voltaire
Roger Pearson
James K. Lowers
CliffsNotes
Voltaire
Voltaire
Peter Constantine
Diane Johnson
Voltaire
David Wootton
Voltaire
Theodore Besterman
Aurelio Voltaire
Oscar Wilde
Andrew Elfenbein
Merlin Holland
Oscar Wilde
Isobel Murray
Joseph Pearce
Edward Gibbon
Daniel J. Boorstin
Giovanni Battista Piranesi
Hans-Friedrich Mueller
Edward Gibbon
Daniel J. Boorstin
Hans-Friedrich Mueller
Giovanni Battista Piranesi
Edward Gibbon
Hugh Trevor-Roper
Edward Gibbon
Edward Gibbon
Edward Gibbon
Dero A. Saunders
Charles Alexander Robinson Jr.
Jennings Michael Burch
Jennifer Chiaverini
Sharon Creech
Debbie Dadey
Marcia Thornton Jones
Debbie Dadey
Marcia Thornton Jones
John Steven Gurney
Debbie Dadey
Marcia Thornton Jones
John Steven Gurney
Debbie Dadey
Marcia Thornton Jones
John Steven Gurney
Debbie Dadey
Marcia Thornton Jones
John Steven Gurney
Debbie Dadey
Marcia Thornton Jones
John Steven Gurney
Debbie Dadey
Marcia Thornton Jones
John Steven Gurney
Dyan Sheldon
Sheri Lynch
Ngawang Pelzang
Padmakara Translation Group
Patrul Rinpoche
Alak Zenkar
Meg Cabot
Meg Cabot
Meg Cabot
Julie Kenner
Caroline B. Cooney
Ned Vizzini
Ned Vizzini
Ned Vizzini
Paul Auster
Paul Auster
Paul Auster
Paul Karasik
David Mazzucchelli
Paul Auster
Art Spiegelman
Ian Fleming
Madeleine Brent
Elizabeth Gilbert
Elizabeth Gilbert
Arthur Schopenhauer
Judith Norman
E.F.J. Payne
Alistair Welchman
Christropher Janaway
Irvin D. Yalom
Arthur Schopenhauer
R.J. Hollingdale
Arthur Schopenhauer
Konstantin Kolenda
Christopher Janaway
Simone de Beauvoir
Leonard M. Friedman
Simone de Beauvoir
Simone de Beauvoir
David James Duncan
Maurice Sendak
Maurice Sendak
Marcella Hazan
Karin Kretschmann
Luigi Barzini
Joan Emerson
Luigi  Barzini
L.P. De Castelvecchio
Mina Loy
Roger L. Conover
Janet Flanner
Irving Drutman
Peter Straub
Peter Straub
Peter Straub
Stephen King
Peter Straub
Bernard Cohen
Peter Straub
James   McBride
Victoria Finlay
Vincent van Gogh
Metropolitan Museum of Art
William Lach
Alan Dean Foster
Ann Beattie
Ann Beattie
Time-Life Books
Denise Dersin
Denise Dersin
Richard Stapleford
Time-Life Books
Robin Chapman Stacey
Ellen Anker
Denise Dersin
Time-Life Books
Time-Life Books
Lorrie Moore
Lorrie Moore
Lorrie Moore
Rohinton Mistry
Rohinton Mistry
Tom Clancy
Tom Clancy
Enric Tremps
Tom Clancy
Steve Perry
Larry Segriff
Tom Clancy
Steve Pieczenik
Steve Perry
Tom Clancy
Steve Pieczenik
Tom Clancy
Tom Clancy
Tom Clancy
Steve Perry
Tom Clancy
Steve Pieczenik
Larry Segriff
Tom Clancy
Chuck Horner
Jerome Preisler
Tom Clancy
Martin Greenberg
Tom Clancy
Leon A. Edney
John Helfers
Russell Davis
Tom Clancy
Steve Pieczenik
Steve Perry
Tom Clancy
Steve Pieczenik
Diane Duane
Tom Clancy
Steve Pieczenik
Jerome Preisler
Tom Clancy
Martin Greenberg
Jeff Rovin
Tom Clancy
Steve Pieczenik
Tom Clancy
Steve Perry
Tom Clancy
Steve Pieczenik
Tom Clancy
Tom Clancy
Randy Leffingwell
Randy Leffingwell
David Newhardt
Matt Christopher
Harvey Kidder
W. Frederick Zimmerman
Chris Pratley
NOT A BOOK
NOT A BOOK
NOT A BOOK
Robert Greene
Birgit Brandau
Hartmut Schickert
Richard Powers
David R. Hawkins
Simon Schama
William Manchester
William Manchester
William Manchester
William Manchester
William Manchester
William Manchester
Patricia A. McKillip
Patricia A. McKillip
Patricia A. McKillip
Patricia A. McKillip
Patricia A. McKillip
John C. Maxwell
Les Parrott III
John C. Maxwell
Elaine Cunningham
Elaine Cunningham
Mark  Hunter
Ian Lemke
FASA Corporation
Ian Lemke
Louis J. Prosperi
John McPhee
John McPhee
John McPhee
Heidi Murkoff
Arlene Eisenberg
Angela Knight
Angela Knight
Angela Knight
Angela Knight
Diane Whiteside
Angela Knight
Angela Knight
Angela Knight
Angela Knight
MaryJanice Davidson
Virginia Kantra
Sunny
Heidi Betts
Mark Smylie
Dale Peck
Dale Peck
Delia Sherman
Cortney Skinner
Ellen Kushner
Delia Sherman
Delia Sherman
Theodora Goss
K. Tempest Bradford
Karen Jordan Allen
Rachel Pollack
Veronica Schanoes
Mikal Trimm
Colin Greenland
Vandana Singh
Matthew Cheney
Lea Silhol
Adrian Ferrero
Holly Phillips
Catherynne M. Valente
Christopher Barzak
Leslie What
Anna Tambour
Joy Marchand
Jon Singer
Csilla Kleinheincz
Michael J. DeLuca
Ellen Kushner
Delia Sherman
Cynthia Harrod-Eagles
Cynthia Harrod-Eagles
Cynthia Harrod-Eagles
Cynthia Harrod-Eagles
Cynthia Harrod-Eagles
Cynthia Harrod-Eagles
Cynthia Harrod-Eagles
Jerome Kagan
Kate Horsley
Micol Ostow
Anne McCaffrey
Elizabeth Ann Scarborough
Anne McCaffrey
Todd McCaffrey
Anne McCaffrey
Elizabeth Ann Scarborough
Jude Watson
John Banville
John      Lee
Joan Goldstein
Manuela Soares
Manuela Soares
Judy Grahn
Nisa Donnelly
Tara McCarthy
Drew Hires
Jaime Lucero
Vincent Ceci
Tara MacCarthy
Drew Hires
McDougal Littell
Douglas W. Carnine
Grif Stockley
Blaine M. Yorgason
Brenton G. Yorgason
James Scott Bell
James Scott Bell
James Scott Bell
James Scott Bell
John Keats
Jeffrey N. Cox
Charles Todd
Charles Todd
Charles Todd
Charles Todd
Charles Todd
Charles Todd
Charles Todd
Charles Todd
Bill Bryson
Brian Herbert
Kevin J. Anderson
Brian Herbert
Kevin J. Anderson
Brian Herbert
Kevin J. Anderson
Brian Herbert
Kevin J. Anderson
Gary Russell
Gary Russell
Peter Anghelides
J. Shaun Lyon
Jon de Burgh Miller
Eddie Robson
Todd Green
Andy Russell
Andrew Collins
Kathryn Sullivan
Iain McLaughlin
Mark Michalowski
Joseph Lidster
Trevor Baxendale
Colin Brake
Claire Bartlett
Sarah Groenewegen
Trey Korte
Andy Frankham-Allen
James Hamilton-Paterson
Frank Herbert
Max Allan Collins
Max Allan Collins
Anthony Thorlby
Gloria Goldreich
Steve Augarde
George Plimpton
Charles Willeford
Brian J. Robb
Gardner Dozois
George R.R. Martin
Daniel Abraham
Kahlil Gibran
Kahlil Gibran
Robert Louis Stevenson
Barry Menikoff
Robert Louis Stevenson
Charles Neider
Robert Louis Stevenson
Tasha Tudor
Robert A. Heinlein
Marguerite Duras
Barbara Bray
Marguerite Duras
Marguerite Duras
Barbara Bray
Quentin Blake
Joan Aiken
Quentin Blake
Russell Hoban
Quentin Blake
P.D. James
Neville Teller
Robin Ellis
Sian Phillips
Hugh Grant
Mark O'Shea
Tim Halliday
Jonathan Metcalf
Ansel Adams
Robert Hardy Baker
Ansel Adams
Robert Hardy Baker
Ansel Adams
Robert Hardy Baker
Emma Barker
Nick Webb
Kim W. Woods
Charles A. Coulombe
Stanley Bing
Stanley Bing
Robert D. Richardson Jr.
Carl Senna
CliffsNotes
Richard Wright
Abraham Lincoln
Bob Blaisdell
Abraham Lincoln
Don E. Fehrenbacher
Abraham Lincoln
Gore Vidal
Kathryn  Hughes
George Eliot
A.S. Byatt
George Eliot
Thomas A. Noble
Terry Jones
Alan Ereira
Terry Jones
Michael Foreman
Nick Flynn
Chris Adrian
Nick Flynn
Francine Prose
Josip Novakovich
Moonshine
Nick Flynn
Shirley McPhillips
Philippa Stratton
Robert M. Sapolsky
Robert M. Sapolsky
Henry James
Leon Edel
Mark Wilson
Larry J. Stephens
Kevin Henkes
Kevin Henkes
Kevin Henkes
Erving Goffman
Erving Goffman
Anonymous
Debbie Raleigh
Alexandra Ivy
Aesop
Ann McGovern
Stephen R. Swinburne
Jim Brandenburg
Don DeLillo
Thomas DePietro
Garry Wills
Garry Wills
Garry Wills
Richard Curtis
Richard Curtis
William Murray
Matt Christopher
Jeff Rovin
Tom Clancy
Steve Pieczenik
Diane Duane
Tom Clancy
Steve Pieczenik
Jeff Rovin
Tom Clancy
Steve Pieczenik
Jeff Rovin
Tom Clancy
Steve Pieczenik
Diane Duane
Tom Clancy
Steve Pieczenik
Steve Perry
Steve Perry
Michael Reaves
Steve Perry
Michael Jecks
Michael Jecks
Don Macmillan
Wayne G. Broehl Jr.
Rosalind M. Greenberg
Martin H. Greenberg
Brittiany A. Koren
Brian Stableford
Mickey Zucker Reichert
Fiona Patton
Jim C. Hines
Esther M. Friesner
Donald J. Bingle
Alan Dean Foster
Devon Monk
Phaedra M. Weldon
Christina F. York
Jana Paniccia
Josepha Sherman
Susan Sizemore
Michael Jasper
Janny Wurts
Lisanne Norman
Martin H. Greenberg
Daniel Stashower
Martin H. Greenberg
Jack Nimersheim
Jane Yolen
Jack C. Haldeman II
Harry Turtledove
Laura Resnick
Mike Resnick
Karen Haber
Jane Lindskold
Lawrence Schimel
Barry N. Malzberg
Tanya Huff
Michelle Sagara West
Mark Aronson
Stefan R. Dziemianowicz
Jennifer Roberson
Kristine Kathryn Rusch
Elizabeth Ann Scarborough
Barbara Delaplace
Barb Jernigan
Blake Cahoon
John Helfers
Esther M. Friesner
Nina Kiriki Hoffman
Bruce Holland Rogers
Peter Crowther
R. Davis
Charles de Lint
Elizabeth Ann Scarborough
Michelle Sagara West
Nancy Springer
Dean Wesley Smith
Kristine Kathryn Rusch
Josepha Sherman
Jane Lindskold
Genevieve Gorman
Kristin Schwengel
Jean-Francois Podevin
Zane Stillings
Carol Rondou
Jean Rabe
Martin H. Greenberg
Stephen Leigh
Gene DeWeese
Joe Masdon
Donald J. Bingle
Skip Williams
Penny Williams
Pierce Askegren
Nancy Virginia Varian
Wes Nicholson
John Helfers
Chris Pierson
Harry Turtledove
Kevin J. Anderson
Robert E. Vardeman
Jackie Cassada
James M. Ward
Jon L. Breen
Linda P. Baker
Harold Bloom
Harold Bloom
Harold Bloom
William Manchester
Dennis Adler
R.L. Wilson
R. McL. Wilson
Arthur Yorinks
Raymond Jafelice
Wayne W. Dyer
Wayne W. Dyer
Michael S.  Smith
Diane Dorrans Saeks
Michael Marshall Smith
Michael Marshall Smith
Chris Archer
Irvin D. Yalom
Molyn Leszcz
Irvin D. Yalom
Irvin D. Yalom
Kate Elliott
Sherwood Smith
Anne Easter Smith
Robert E. Howard
Gary Gianni
Patrice Louinet
Simon Schama
Simon Schama
Simon Schama
Simon Schama
Lynda Madison
Bonnie Timmons
Norm Bendell
Nancy Holyoke
Ali Douglass
Patti Kelley Criswell
Norm Bendell
Mymi Doinet
Benjamin Chaud
Madeleine Brent
Madeleine Brent
Simone de Beauvoir
Bernard Frechtman
Simone de Beauvoir
Simone de Beauvoir
Patrick O'Brian
Simone de Beauvoir
Nelson Algren
Sylvie Le Bon de Beauvoir
Vanessa Kling
Ellen Gordon Reeves
Simone de Beauvoir
Time-Life Books
Robert Shapard
James Thomas
Robert Shapard
James Thomas
Elizabeth Silverthorne
Betty McCollum
Thomas Bailey Saunders
Arthur Schopenhauer
Thomas Bailey Saunders
Caroline B. Cooney
Caroline B. Cooney
Caroline B. Cooney
Caroline B. Cooney
Giuliano Hazan
Marcella Hazan
Dana Gallagher
Marcella Hazan
Paola Nanni-Tate
Mary Anna Evans
Christopher Janaway
Stormie Omartian
Robert Bauval
Adrian Geoffrey Gilbert
Ben Bova
James E. Ingram
Lori Grove
Rick Steves
Charlie Huston
Charlie Huston
Charlie Huston
Charlie Huston
Mike Carey
Brian Michael Bendis
Robert Kirkman
Mike Deodato
Ryan Sook
Stuart Immonen
Frazier Irving
Adrian McKinty
Adrian McKinty
Adrian McKinty
P.T. Deutermann
P.T. Deutermann
P.T. Deutermann
Doreen Cronin
Harry Bliss
Jenny Nimmo
Brian Michael Bendis
Mark Bagley
Brian Michael Bendis
Mark Bagley
Bill Willingham
Esao Andrews
John Bolton
Mark Buckingham
James Jean
Derek Kirk Kim
Tara  McPherson
Jill Thompson
Mark Wheatley
Michael Wm. Kaluta
Charles Vess
Brian Bolland
Dean Koontz
Leigh Nichols
Bill Willingham
Mark Buckingham
Steve Leialoha
Shawn McManus
Andrew Pepoy
Bill Willingham
Mark Buckingham
Craig Hamilton
Steve Leialoha
P. Craig Russell
Bill Willingham
Terry Moore
Mike Allred
Lan Medina
Mark Buckingham
Matthew Sturges
Steve Leialoha
Craig Hamilton
Russ Braun
James Jean
Tony Akins
Eric Shanower
Shawn McManus
Jae Lee
Chrissie Zullo
David Petersen
Bill Willingham
Mark Buckingham
Steve Leialoha
Jim Fern
Jimmy Palmiotti
Andrew Pepoy
Bill Willingham
David Hahn
Mark Buckingham
Lan Medina
Steve Leialoha
Bill Willingham
Bryan Talbot
Lan Medina
Mark Buckingham
Linda Medley
Steve Leialoha
James Jean
Bill Willingham
Mark Buckingham
Steve Leialoha
Tony Akins
Jimmy Palmiotti
Russell Roberts
Russ Roberts
John Ayto
Bill Willingham
Matthew Sturges
Tony Akins
Andrew Pepoy
Greg Tang
Heather Cahoon
Patrick Lencioni
Aesop
Laura Harris
Laura Gibbs
David Axton
Dean Koontz
Paul Michael
Dean Koontz
David Baker
Dean Koontz
Keith Szarabajka
Dean Koontz
Stephen Lang
Dean Koontz
Richard Ferrrone
Robert   Harris
Michael Cumpsty
James Patterson
Andrew Gross
Carolyn McCormick
James Patterson
Melissa Leo
Jeremy Piven
Andrew Gross
James Patterson
Peter J. Fernandez
Denis O'Hare
James Patterson
Roger Rees
Keith David
Herman Wouk
Joseph Wambaugh
Joseph Wambaugh
Joseph Wambaugh
Joseph Wambaugh
Joseph Wambaugh
Joseph Wambaugh
Joseph Wambaugh
Joseph Wambaugh
Stephen J. Cannell
Paul Michael
Michael Prichard
Stephen J. Cannell
Scott Brick
Michael Connelly
Dick Hill
Michael Connelly
Dick Hill
Michael Connelly
Dick Hill
Michael Connelly
Len Cariou
Michael Connelly
Len Cariou
Michael Connelly
Buck Schirner
Michael Connelly
Dick Hill
Michael Connelly
Otto Penzler
Robert B. Parker
Joe Mantegna
Robert B. Parker
Joe Mantegna
Robert B. Parker
Joe Mantegna
Robert B. Parker
Joe Mantegna
Robert B. Parker
Burt Reynolds
Joe Haldeman
Joe Haldeman
Connie Willis
Joe Haldeman
Joe Haldeman
Joe Haldeman
Joe Haldeman
Joe Haldeman
Joe Haldeman
William Nabors
Harry Harrison
Damon Knight
Harlan Ellison
Ben Bova
Poul Anderson
Isaac Asimov
Mack Reynolds
Alec Effinger
Constance Ash
Nina Kiriki Hoffman
Patricia A. McKillip
Walter Jon Williams
Debra Doyle
James D. Macdonald
Kara Dalkey
Michael Armstrong
Richard Parks
Sage Walker
Susan Palwick
William F. Wu
Jack McDevitt
Janni Lee Simner
Robert Silverberg
Joe Haldeman
Hidenori Hara
Hitori Nakano
Nelson DeMille
Otto Penzler
Dennis Lehane
Dennis Lehane
Dennis Lehane
Dennis Lehane
Dennis Lehane
Dennis Lehane
James Ellroy
Otto Penzler
John Biguenet
Michael Connelly
Thomas H. Cook
Sean Doolittle
Brendan DuBois
David Edgerley Gates
Joe Gores
James Grady
Clark Howard
Stuart M. Kaminsky
Joe R. Lansdale
Michael Malone
Annette Meyers
Joyce Carol Oates
Robert B. Parker
F.X. Toole
Daniel Waterman
Scott Wolven
Fred Melton
James Ellroy
Donald H. Wolfe
William T. Rasmussen
Mary  Pacios
Karin Slaughter
Karin Slaughter
Karin Slaughter
Karin Slaughter
Karin Slaughter
Karin Slaughter
Karin Slaughter
Peter Robinson
John Connolly
Denise Mina
Mark Billingham
Karin Slaughter
Denise Mina
John Harvey
Kelley Armstrong
John Connolly
Emma Donoghue
Jane Haddam
Laura Lippman
Peter Robinson
Fidelis Morgan
Peter Moore Smith
Lynda La Plante
Jerrilyn Farmer
Lee Child
Mark Billingham
Lee Child
Dick Hill
Lee Child
Hayward Morse
Garrick Hagon
Lee Child
Dick Hill
Lee Child
Dick Hill
Lee Child
Dick Hill
Lee Child
Dick Hill
Lee Child
Dick Hill
Lee Child
Lee Child
Lee Child
Hayward Morse
Lee Child
Lee Child
Dick Hill
Lee Child
Dick Hill
Lee Child
Dick Hill
Lee Child
Dick Hill
Lee Child
Dick Hill
Edward Steers Jr.
George Grant
James Ellroy
Morag McKendrick Pippin
Morag McKendrick Pippin
William Goldman
William Goldman
William Goldman
William Goldman
William Goldman
